"","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N"
"156",0.361487482,0.574079529,0.310603829,2.393446244,3.940574374,0.185493373,0.149484536,2.576362297,0.212665685,1.096244477,0.594992636,0.295360825,0.334388807,0.233578792,0.855743741,0.869587629,1.653755523,2.033799705,0.410456554,0.683726068,0.237923417,0.297496318,0.144845361,1.668630339,3.048821797,1.21892489,0.222164948,0.286450663,0.702061856,0.139248895,0.345581738,2.284756996,0.27017673,0.374005891,0.291163476,0.686597938,0.442709867,0.33365243,0.47017673,0.315463918,0.232253314,0.347643594,0.179013255,0.266459565,1.420883856,0.21324782,1.586130875,0.380048101,0.613087484,1.015582724,0.097204129,0.175969536,0.208036877,0.126766209,0.183184688,0.243110532,0.171660487,0.130023048,0.297524802,0.179126165,0.572402044,0.322176571,2.510121255,2.738901694,0.145655877,1.222767812,1.023950296,0.238300431,0.13262852,0.125964526,0.126766209,0.127116946,0.540284598,0.122908107,0.157079868,0.148161138,2.01583325
"157",0.322756669,0.558407437,0.318815683,2.42502021,3.940379951,0.199070331,0.156628941,2.74242118,0.199676637,1.068108327,0.550727567,0.322049313,0.334478577,0.241107518,0.868633791,0.858023444,1.700586095,2.059013743,0.473423605,0.647433306,0.235953921,0.316390461,0.153799515,1.32386823,2.883993533,1.22938561,0.232518189,0.277081649,0.708468068,0.143997575,0.352869846,2.198666128,0.284963622,0.400970089,0.371564268,0.714329022,0.452506063,0.330638642,0.508185125,0.343371059,0.260206144,0.367320129,0.205133387,0.238007511,1.260610784,0.211790548,2.070927514,0.376036279,0.48685609,1.110465528,0.095018777,0.182030752,0.219088783,0.125203713,0.160065188,0.227591582,0.160419471,0.12463686,0.308793311,0.183731312,0.526181535,0.303053922,2.175441083,2.349252462,0.138595621,1.247573159,0.960107702,0.226670446,0.150216113,0.127541983,0.125203713,0.135548785,0.531283214,0.122865443,0.163253738,0.177850209,2.103875859
"158",0.289403908,0.542472749,0.304625356,2.345084945,3.677501719,0.198468035,0.151428852,2.644505548,0.19660218,0.96700383,0.528822547,0.296965531,0.323873122,0.254738289,0.838849062,0.812334283,1.640184621,2.09967593,0.45713444,0.620249435,0.229107336,0.303446921,0.147598939,1.29863498,2.80919179,1.183246587,0.224688206,0.272414809,0.692133949,0.135618187,0.335068251,2.156240793,0.268683099,0.38878523,0.32141805,0.698517136,0.452322498,0.328488658,0.474123539,0.365609349,0.244525189,0.349700481,0.197093195,0.229970942,1.188736682,0.199114432,1.96706794,0.371454269,0.484571745,1.02269268,0.092777086,0.173308427,0.204787602,0.121627231,0.164037637,0.221253632,0.158226097,0.123495226,0.294935658,0.174553757,0.555278816,0.307596513,2.193302892,2.443821779,0.143973986,1.154490107,0.968935935,0.224851252,0.141068216,0.126400996,0.121627231,0.142590286,0.49045247,0.129652691,0.161270237,0.183063512,2.129791061
"159",0.301764706,0.536568627,0.298627451,2.331666667,3.827254902,0.194019608,0.154901961,2.623333333,0.19754902,1.001764706,0.54,0.295392157,0.328137255,0.230686275,0.830882353,0.819901961,1.64754902,2.173823529,0.45372549,0.63254902,0.228431373,0.302647059,0.146666667,1.325098039,2.771176471,1.221470588,0.227254902,0.278627451,0.684705882,0.138431373,0.336862745,2.157156863,0.268529412,0.373333333,0.297254902,0.696666667,0.469215686,0.309607843,0.469313725,0.310294118,0.238529412,0.347647059,0.185490196,0.224536724,1.196266739,0.190382795,1.925605302,0.363249019,0.492154741,0.950290816,0.087785743,0.164209387,0.201609631,0.119099148,0.172325172,0.221155147,0.164412282,0.11876099,0.294129582,0.17394833,0.539091032,0.303192209,2.22832409,2.611592047,0.139726769,1.198701474,0.981333694,0.223522251,0.140605979,0.123630461,0.119099148,0.118558095,0.526376302,0.119234411,0.156161234,0.153726498,2.067361017
"160",0.305080514,0.478092623,0.281612782,2.148795406,3.258145051,0.195356385,0.154287854,2.369991262,0.19423293,0.990138559,0.501685183,0.283984521,0.320684059,0.225315192,0.757708151,0.719136188,1.509424541,1.931094745,0.492323056,0.57046561,0.224815878,0.30695294,0.149544376,1.004743478,2.401323181,1.105230308,0.22394208,0.27799276,0.627636999,0.135938085,0.312070903,1.901260766,0.265509924,0.411933591,0.348395956,0.664086881,0.431906129,0.306453626,0.457870428,0.32517788,0.276869305,0.364249157,0.209836475,0.209551028,1.04250023,0.197289573,2.096985342,0.362865308,0.407393749,0.950032267,0.09818383,0.179681018,0.206600903,0.115700194,0.151654835,0.2023601,0.155803448,0.127039734,0.281183737,0.166589841,0.50032267,0.272241173,1.95952798,2.190651793,0.142251314,1.104360653,0.934359731,0.217848253,0.162902185,0.133861897,0.115700194,0.135060385,0.489812851,0.125380289,0.17516364,0.195906702,2.059279063
"161",0.259952607,0.465047393,0.262914692,1.959952607,3.186018957,0.202132701,0.165758294,2.252132701,0.175,0.890165877,0.468009479,0.288981043,0.288625592,0.229976303,0.703199052,0.674763033,1.413270142,1.805331754,0.422511848,0.54028436,0.233175355,0.296919431,0.142061611,0.978672986,2.246563981,1.067061611,0.227962085,0.242535545,0.601540284,0.1257109,0.302606635,1.797748815,0.252488152,0.357109005,0.317180095,0.623933649,0.429739336,0.285189573,0.430450237,0.308886256,0.238507109,0.312085308,0.181279621,0.206918525,1.001820665,0.186436049,2.096131088,0.361128812,0.418297679,0.904233045,0.080018207,0.160582613,0.199817934,0.111242604,0.158215749,0.195084206,0.154119254,0.118252162,0.280837506,0.166590806,0.512152936,0.27419208,1.970050068,2.298862085,0.137824306,1.131543013,0.938006372,0.216659081,0.156395084,0.131360947,0.111242604,0.134638143,0.49986345,0.156030951,0.173782431,0.209558489,1.94583523
"162",0.270645953,0.457540007,0.254059105,1.958766499,3.169372737,0.180352763,0.14122182,2.192033641,0.167270179,0.878168438,0.483237939,0.264805513,0.297862399,0.200210256,0.696063544,0.670131994,1.383132812,1.829108749,0.420394814,0.538254877,0.216563486,0.277888097,0.139703306,0.965658217,2.23151501,1.076392945,0.206868357,0.236537788,0.608690574,0.124167737,0.320756921,1.76369583,0.247284196,0.335591636,0.294825371,0.608573765,0.43511272,0.271229996,0.416773741,0.274967878,0.232566289,0.312580306,0.185609158,0.200196974,1.02104038,0.181573999,2.058823529,0.35303071,0.420449458,0.858447489,0.082908049,0.162682425,0.192944758,0.112722715,0.15901155,0.19831677,0.153908139,0.114334318,0.280866685,0.158295282,0.52117468,0.28355269,1.954069299,2.374697824,0.140567643,1.08648939,0.953621631,0.212104933,0.159727818,0.133046826,0.112722715,0.124362074,0.508908586,0.141104844,0.183096069,0.188647148,1.887545886
"163",0.28002414,0.46907061,0.278817139,2.064121907,3.104858177,0.192667471,0.16973446,1.997585999,0.173657212,1.002564876,0.532136391,0.276704888,0.338261919,0.216656608,0.751357876,0.705491853,1.435274593,2.311557031,0.44055522,0.581019916,0.244870247,0.310500905,0.178032589,0.935878093,2.207604104,1.122963186,0.218467109,0.24079662,0.578153289,0.137447194,0.308539529,1.665057333,0.25980688,0.398008449,0.348974049,0.675015088,0.467410984,0.318648159,0.45066385,0.310500905,0.256638503,0.343693422,0.200211225,0.195761167,0.90793072,0.179922516,2.132292616,0.3551732,0.372151322,0.862579763,0.075205105,0.171148587,0.195533273,0.110186873,0.146877849,0.179466727,0.142092069,0.119530538,0.277347311,0.167730173,0.471171376,0.265838651,1.755811304,2.100159526,0.142889699,1.084206928,0.904626253,0.218892434,0.166248861,0.151777575,0.110186873,0.135255242,0.461371923,0.135483136,0.192912489,0.207611668,1.901663628
"164",0.256675521,0.428771145,0.254298896,1.924786803,2.867328394,0.183559346,0.146651755,1.840626311,0.160492101,0.903956382,0.473507619,0.269677059,0.294701524,0.199636516,0.693275549,0.655249546,1.291625891,1.972738711,0.398014819,0.551936251,0.252201873,0.291765693,0.145952747,0.875297078,2.037187194,1.054382776,0.218090312,0.223822173,0.546344191,0.125401929,0.292604502,1.557108905,0.242136167,0.349783308,0.313854327,0.607717042,0.447364742,0.281560185,0.461624493,0.282259192,0.235425696,0.313155319,0.174332448,0.194593975,0.972626274,0.178673691,2.143397091,0.359179934,0.396518154,0.918680564,0.076623525,0.164471424,0.192761425,0.108807697,0.146260451,0.178559157,0.150269156,0.116137899,0.287595923,0.165731302,0.49753751,0.286336044,1.816974001,2.232733937,0.142824419,1.130798305,0.922116596,0.218417134,0.173061505,0.155995877,0.108807697,0.136983163,0.46512427,0.167334784,0.212690413,0.21727179,1.903447486
"165",0.288087056,0.448453608,0.264318442,1.918957617,2.9889748,0.185710195,0.145618557,1.855097365,0.164805269,0.930269187,0.510452463,0.255154639,0.304553265,0.197021764,0.681128293,0.670962199,1.3180126,2.181557847,0.40965063,0.55569874,0.226088202,0.287084765,0.143041237,0.893900344,2.09034937,1.063001145,0.204753723,0.250429553,0.556414662,0.128293242,0.293528064,1.581901489,0.242124857,0.35524055,0.313860252,0.607245132,0.473081329,0.286941581,0.434135166,0.281357388,0.229667812,0.320017182,0.186998855,0.168495732,0.921073052,0.179913535,2.130584192,0.350072054,0.368916972,0.854783283,0.073716883,0.164948454,0.185788715,0.105531538,0.150094225,0.187562355,0.149650815,0.113402062,0.284336548,0.155415142,0.486753132,0.277463696,1.774636958,2.314155859,0.140339209,1.062188227,0.913978495,0.2121716,0.162731405,0.138787274,0.105531538,0.129697373,0.4604811,0.150094225,0.195543731,0.218379337,1.896020397
"166",0.529393073,0.774149984,0.383698761,2.736812838,5.012472196,0.217588179,0.176199555,3.214728313,0.242373689,1.445583095,0.661026374,0.30815062,0.427391166,0.288290435,1.005878615,0.67778837,1.878693994,2.360343184,0.532094058,0.877740705,0.400699078,0.39005402,0.166190022,2.029631395,3.53773435,1.435732444,0.271687321,0.349062599,0.8426279,0.163330156,0.428979981,2.853749603,0.334763267,0.438195106,0.359151573,0.811089927,0.496345726,0.446854147,0.544884017,0.45471878,0.301318716,0.43962504,0.272322847,0.241605242,1.207707708,0.222722723,2.097097097,0.354763855,0.710665211,1.16957867,0.16020566,0.189098189,0.212439712,0.12016562,0.163072163,0.204249704,0.156702157,0.134270634,0.278778779,0.15042315,0.522204022,0.306579307,2.031622532,2.35035035,0.151196651,1.205978706,0.968786969,0.225134225,0.145054145,0.118891619,0.12016562,0.120757121,0.513377013,0.103967604,0.143871144,0.151651652,1.691236691
"167",0.511500118,0.807284716,0.36611979,2.941047178,4.935709239,0.211555067,0.1738755,3.136823927,0.249391632,1.468639611,0.670146793,0.304497998,0.40434885,0.285736714,1.002825968,0.673993249,1.858937122,2.265012952,0.520449015,0.859565115,0.398382919,0.368553262,0.159745663,1.978020253,3.510244132,1.391396499,0.261166497,0.346652014,0.827223487,0.16265013,0.421383154,2.865374048,0.327262736,0.435198995,0.367768271,0.788130936,0.481905958,0.427977078,0.532223879,0.438181961,0.290054164,0.430018055,0.266347437,0.244738175,1.209505826,0.221295998,2.059918021,0.360152904,0.745820476,1.179155345,0.164601851,0.191498181,0.221157832,0.125362686,0.162299083,0.206374062,0.1663059,0.133238152,0.285220835,0.152397181,0.485285313,0.313636992,1.988946714,2.394556257,0.164924239,1.129001059,0.970985124,0.227098973,0.130843274,0.118039884,0.125362686,0.130336665,0.488048634,0.129507668,0.148252199,0.166213789,1.756827707
"168",0.527760449,0.810823456,0.369385527,2.843340611,4.913833437,0.208671241,0.169993762,3.166172801,0.256316282,1.499454148,0.663131628,0.321272614,0.40463194,0.288599501,0.943543356,0.665159077,1.856830942,2.300842171,0.524875234,0.856674984,0.395508422,0.362679351,0.177947598,1.851918278,3.558328135,1.381316282,0.263022458,0.319323144,0.828056769,0.16687461,0.425218341,2.823144105,0.32540549,0.448611978,0.396990019,0.804585153,0.480115409,0.419681847,0.526590767,0.434653774,0.293902059,0.437538989,0.255926388,0.252025245,1.259419744,0.216512811,2.128720799,0.358515448,0.729088169,1.109457423,0.16654107,0.194611907,0.214110776,0.116239638,0.160936323,0.204220045,0.167106255,0.134466843,0.287773173,0.159711756,0.505039563,0.332799548,2.012057272,2.382253203,0.157451017,1.054446119,0.973436323,0.230312735,0.143462698,0.11911266,0.116239638,0.130604748,0.502967219,0.140589676,0.14449887,0.138187641,1.802844763
"169",0.41204627,0.680394894,0.314718787,2.588851217,4.395193458,0.202034304,0.155863582,2.954527323,0.200438771,1.28061428,0.563023534,0.291184683,0.369365776,0.25378939,0.893398484,0.574591145,1.64289988,2.075089749,0.526924611,0.726465895,0.348025529,0.348424412,0.145592341,1.412345433,2.885620263,1.321998404,0.231352214,0.29597128,0.725568408,0.144694854,0.375249302,2.424311927,0.293577982,0.402971679,0.330674112,0.724371759,0.463801356,0.36856801,0.493717591,0.402373355,0.273234942,0.379936179,0.33416434,0.217819952,1.129336373,0.20463368,2.285291762,0.353071662,0.613839423,1.153921991,0.150902705,0.179308645,0.203771027,0.112083308,0.164458685,0.190153429,0.15718775,0.13235566,0.2775895,0.142091318,0.488569844,0.292254606,1.934931296,2.307351038,0.145357077,1.098034383,0.991126995,0.217758334,0.130691971,0.108940785,0.112083308,0.12298971,0.477848296,0.131862715,0.161685871,0.144001479,1.864933144
"170",0.417048669,0.654150005,0.311225983,2.491075783,4.172729933,0.197600702,0.157612406,2.878279528,0.205208232,1.154686433,0.52589486,0.267726519,0.353750122,0.24285575,0.870671998,0.550863162,1.583829123,1.995415976,0.508143958,0.699795182,0.333170779,0.327513898,0.147664098,1.377840632,2.77118892,1.293670145,0.229201209,0.264312884,0.704964401,0.144835658,0.366331805,2.363015703,0.283721838,0.401541012,0.349068565,0.694138301,0.44357749,0.359504535,0.465619819,0.379986345,0.267141324,0.372768946,0.317760655,0.219821716,1.148755726,0.203231398,2.312306549,0.358858487,0.613284635,1.067970781,0.157546119,0.171350749,0.208926582,0.114770336,0.153336635,0.183112542,0.160950848,0.123870249,0.280735422,0.14436053,0.498823821,0.295716231,1.892039123,2.341463415,0.14169865,1.104494243,0.988238207,0.223659775,0.150241426,0.110622756,0.114770336,0.120836944,0.433576823,0.117432215,0.158536585,0.146341463,1.896805745
"171",0.453835508,0.659450376,0.304270463,2.523428233,4.233689205,0.194938711,0.161328588,2.949485963,0.218663503,1.300118624,0.542111507,0.274713325,0.356959272,0.25029656,0.869019375,0.566330565,1.626828786,2.055753262,0.514827995,0.712336892,0.357354686,0.32245947,0.147587979,1.428034796,2.889976275,1.293396599,0.234381178,0.270264927,0.731514433,0.14491894,0.378706999,2.424179518,0.288948201,0.408066429,0.381277185,0.724594701,0.453341242,0.355179913,0.476967181,0.384539344,0.267101621,0.383649664,0.299822064,0.221374523,1.158589206,0.199424676,2.342442624,0.344318679,0.617159652,1.086236008,0.156087799,0.17953849,0.207116503,0.111437684,0.156650616,0.192420737,0.172722156,0.123757113,0.281470827,0.143705835,0.499843662,0.294228003,1.853980364,2.329810518,0.145269214,1.096116566,0.986554937,0.218935651,0.132699644,0.106622475,0.111437684,0.126321056,0.468200863,0.125445563,0.144456257,0.14920893,1.856356701
"172",0.405807986,0.585179622,0.286518964,2.341219176,3.782826386,0.201276756,0.158342721,2.671423207,0.194642634,1.140943798,0.485041933,0.269370384,0.363750156,0.242959069,0.821629741,0.512204281,1.509826011,2.18375266,0.530980098,0.626361247,0.333959194,0.351358117,0.152209288,1.101264238,2.457378896,1.232069095,0.219426712,0.269871073,0.660032545,0.142070347,0.36575291,2.148954813,0.276129678,0.401802478,0.343472274,0.691200401,0.453874077,0.340593316,0.49317812,0.391037677,0.275879334,0.373138065,0.399424208,0.193615706,1.000850209,0.194929665,2.218503633,0.318673674,0.545988561,1.070876488,0.138120266,0.163240068,0.206291544,0.111377338,0.149404854,0.172051322,0.148168187,0.129309012,0.258154274,0.130545679,0.497913124,0.28342866,1.746869686,2.193151955,0.139434225,1.191296955,0.969701654,0.204513835,0.138352141,0.107899212,0.111377338,0.11647859,0.463518318,0.131627763,0.152187355,0.14105735,1.805765961
"173",0.392395718,0.595668758,0.285345146,2.33382552,3.648086625,0.212255445,0.15282392,2.651531931,0.181616833,1.121939215,0.468807678,0.2577827,0.343054017,0.23108158,0.786267996,0.504122062,1.458840901,2.101021287,0.511258767,0.617940199,0.293097084,0.306632214,0.143349329,1.10200566,2.427956195,1.223698782,0.21976129,0.241663591,0.633690169,0.142980189,0.352159468,2.110495878,0.275624462,0.391903531,0.362003199,0.669127599,0.442598745,0.32065953,0.470284238,0.356712194,0.270333456,0.36052664,0.385628153,0.193992095,0.977786561,0.19541502,2.231778656,0.334150198,0.562924901,1.097865613,0.142608696,0.175494071,0.202371542,0.117786561,0.158577075,0.175889328,0.148221344,0.124505929,0.265059289,0.137470356,0.513913043,0.288537549,1.755889328,2.243478261,0.140474308,1.112648221,0.961422925,0.215019763,0.135573123,0.10916996,0.117786561,0.11770751,0.4456917,0.09826087,0.147667984,0.154940711,1.842608696
"174",0.40444979,0.5884546,0.278532772,2.23728202,3.471196633,0.192062538,0.148767288,2.611665664,0.178592904,1.144076969,0.463619964,0.26193626,0.331088394,0.232471437,0.789657246,0.49921828,1.43439567,2.027179796,0.503307276,0.625496091,0.302345159,0.300180397,0.144798557,1.056764883,2.419362598,1.17847264,0.213710162,0.27191822,0.628141912,0.137823211,0.336019242,2.074924835,0.281058328,0.387853277,0.370895971,0.670354781,0.429464823,0.317739026,0.453156945,0.355862898,0.26193626,0.355862898,0.368490679,0.198843095,1.014059613,0.196513216,2.271953081,0.333092311,0.545352294,1.045392464,0.143006347,0.169679441,0.204386599,0.107013738,0.150558367,0.174178517,0.148549851,0.123563911,0.278380333,0.137543183,0.477384109,0.284164859,1.740821081,2.204707962,0.129428778,1.082108139,0.946975175,0.214911224,0.148308829,0.114324737,0.107013738,0.117940066,0.433518117,0.12091267,0.144211457,0.18823813,1.888487186
"175",0.356388845,0.548290531,0.267685521,2.172680006,3.235701906,0.191429022,0.15456121,2.292106507,0.168898692,1.042067118,0.434063337,0.257602017,0.333858516,0.234283914,0.752166378,0.439892863,1.351819757,2.038916023,0.512998267,0.556956042,0.322987238,0.308964865,0.152828108,0.88325193,2.079722704,1.153773436,0.215692453,0.232393257,0.584055459,0.144005042,0.346778005,1.879785726,0.270521506,0.406333701,0.369308335,0.67527966,0.458641878,0.337797385,0.481959981,0.385851583,0.292736726,0.371041437,0.46037498,0.181844408,0.931339552,0.188479662,2.196845851,0.295509184,0.497163189,1.030868353,0.122800269,0.162227137,0.191076065,0.107125685,0.147225695,0.158188287,0.14395615,0.124915857,0.252043466,0.122319454,0.459948072,0.276853544,1.599865372,2.102413694,0.142032888,1.085969805,0.920184633,0.198961439,0.153476296,0.12001154,0.107125685,0.11847293,0.397922877,0.135205308,0.156265025,0.141840562,1.683623425
"176",0.357712358,0.49616682,0.263722784,2.100122662,3.06025759,0.195338853,0.150107329,2.179852806,0.164520086,1.022539098,0.410303588,0.243943576,0.316927323,0.214964735,0.706685066,0.43866912,1.292088316,1.859705612,0.497393438,0.540631708,0.274609016,0.287028519,0.163600123,0.863538792,1.987273842,1.110855566,0.206071757,0.222171113,0.567003987,0.13799448,0.323213738,1.817693959,0.264949402,0.401563937,0.371358479,0.6533272,0.431616069,0.334406624,0.459521619,0.364305428,0.274609016,0.362925483,0.426862925,0.185595296,0.928270456,0.19088682,2.191180794,0.323860853,0.483194512,0.989024988,0.12866242,0.164723175,0.195688388,0.107986281,0.151984321,0.164821166,0.146202842,0.124938756,0.244487996,0.124252817,0.47388535,0.27633513,1.58588927,2.145516903,0.146692798,1.088486036,0.930524253,0.203723665,0.145026948,0.117491426,0.107986281,0.12199902,0.365213131,0.099657031,0.155805977,0.160313572,1.691229789
